fold,Arm,Model,Feature,Kind,Importance_raw,Importance_share,Rank
4,Structured+FinBERT,Logistic,bc_util,structured,0.0,0.0,50
4,Structured+FinBERT,Logistic,delinq_amnt,structured,0.621433,0.221945,1
4,Structured+FinBERT,Logistic,dti,structured,0.005971,0.002133,38
4,Structured+FinBERT,Logistic,mo_sin_old_il_acct,structured,0.0,0.0,49
4,Structured+FinBERT,Logistic,mo_sin_rcnt_rev_tl_op,structured,0.0,0.0,48
4,Structured+FinBERT,Logistic,mort_acc,structured,0.080207,0.028646,10
4,Structured+FinBERT,Logistic,mths_since_last_delinq,structured,0.037544,0.013409,19
4,Structured+FinBERT,Logistic,mths_since_last_record,structured,0.106272,0.037955,6
4,Structured+FinBERT,Logistic,mths_since_recent_bc_dlq,structured,0.320175,0.114351,2
4,Structured+FinBERT,Logistic,mths_since_recent_revol_delinq,structured,0.068249,0.024375,11
4,Structured+FinBERT,Logistic,num_bc_sats,structured,0.108337,0.038693,5
4,Structured+FinBERT,Logistic,num_bc_tl,structured,0.00078,0.000279,43
4,Structured+FinBERT,Logistic,num_tl_120dpd_2m,structured,0.09942,0.035508,8
4,Structured+FinBERT,Logistic,num_tl_30dpd,structured,0.045056,0.016092,17
4,Structured+FinBERT,Logistic,num_tl_90g_dpd_24m,structured,0.003972,0.001419,39
4,Structured+FinBERT,Logistic,num_tl_op_past_12m,structured,0.03125,0.011161,22
4,Structured+FinBERT,Logistic,open_acc,structured,0.0,0.0,47
4,Structured+FinBERT,Logistic,percent_bc_gt_75,structured,0.0,0.0,44
4,Structured+FinBERT,Logistic,pub_rec,structured,0.009735,0.003477,34
4,Structured+FinBERT,Logistic,pub_rec_bankruptcies,structured,0.026735,0.009548,26
4,Structured+FinBERT,Logistic,term,structured,0.010422,0.003722,33
4,Structured+FinBERT,Logistic,tot_cur_bal,structured,0.046437,0.016585,15
4,Structured+FinBERT,Logistic,total_bc_limit,structured,0.002095,0.000748,42
4,Structured+FinBERT,Logistic,total_il_high_credit_limit,structured,0.0,0.0,46
4,Structured+FinBERT,Logistic,addr_state_AL,structured,0.03064,0.010943,23
4,Structured+FinBERT,Logistic,addr_state_DC,structured,0.010616,0.003791,32
4,Structured+FinBERT,Logistic,addr_state_DE,structured,0.013758,0.004914,30
4,Structured+FinBERT,Logistic,addr_state_FL,structured,0.011748,0.004196,31
4,Structured+FinBERT,Logistic,addr_state_HI,structured,0.0,0.0,45
4,Structured+FinBERT,Logistic,addr_state_KS,structured,0.020771,0.007418,27
4,Structured+FinBERT,Logistic,addr_state_LA,structured,0.006291,0.002247,37
4,Structured+FinBERT,Logistic,addr_state_MI,structured,0.015858,0.005664,29
4,Structured+FinBERT,Logistic,addr_state_MT,structured,0.038834,0.013869,18
4,Structured+FinBERT,Logistic,addr_state_NC,structured,0.006377,0.002278,36
4,Structured+FinBERT,Logistic,addr_state_NV,structured,0.054129,0.019332,13
4,Structured+FinBERT,Logistic,addr_state_SC,structured,0.046159,0.016486,16
4,Structured+FinBERT,Logistic,addr_state_SD,structured,0.187777,0.067065,4
4,Structured+FinBERT,Logistic,addr_state_VA,structured,0.0642,0.022929,12
4,Structured+FinBERT,Logistic,addr_state_VT,structured,0.026767,0.00956,25
4,Structured+FinBERT,Logistic,addr_state_WV,structured,0.081472,0.029098,9
4,Structured+FinBERT,Logistic,purpose_credit_card,structured,0.035923,0.01283,20
4,Structured+FinBERT,Logistic,purpose_house,structured,0.050936,0.018192,14
4,Structured+FinBERT,Logistic,purpose_renewable_energy,structured,0.100867,0.036025,7
4,Structured+FinBERT,Logistic,home_ownership_NONE,structured,0.034098,0.012178,21
4,Structured+FinBERT,Logistic,verification_status_Verified,structured,0.00254,0.000907,40
4,Structured+FinBERT,Logistic,fb:has_desc,FinBERT,0.00244,0.000871,41
4,Structured+FinBERT,Logistic,fb:pca_000,FinBERT,0.00889,0.003175,35
4,Structured+FinBERT,Logistic,fb:pca_006,FinBERT,0.016677,0.005956,28
4,Structured+FinBERT,Logistic,fb:pca_010,FinBERT,0.027765,0.009916,24
4,Structured+FinBERT,XGBoost,acc_open_past_24mths,structured,45.1884,0.03698,5
4,Structured+FinBERT,XGBoost,bc_util,structured,0.0,0.0,50
4,Structured+FinBERT,XGBoost,delinq_amnt,structured,134.460297,0.110037,2
4,Structured+FinBERT,XGBoost,dti,structured,22.930126,0.018765,20
4,Structured+FinBERT,XGBoost,mo_sin_old_il_acct,structured,0.0,0.0,49
4,Structured+FinBERT,XGBoost,mo_sin_rcnt_rev_tl_op,structured,0.0,0.0,48
4,Structured+FinBERT,XGBoost,mort_acc,structured,34.937683,0.028592,6
4,Structured+FinBERT,XGBoost,mths_since_last_delinq,structured,33.063263,0.027058,7
4,Structured+FinBERT,XGBoost,mths_since_last_record,structured,28.67132,0.023463,8
4,Structured+FinBERT,XGBoost,mths_since_recent_bc_dlq,structured,101.162331,0.082787,3
4,Structured+FinBERT,XGBoost,mths_since_recent_revol_delinq,structured,26.529455,0.021711,11
4,Structured+FinBERT,XGBoost,num_bc_sats,structured,23.240894,0.019019,18
4,Structured+FinBERT,XGBoost,num_bc_tl,structured,9.192331,0.007523,37
4,Structured+FinBERT,XGBoost,num_tl_120dpd_2m,structured,25.472269,0.020845,13
4,Structured+FinBERT,XGBoost,num_tl_30dpd,structured,18.572834,0.015199,32
4,Structured+FinBERT,XGBoost,num_tl_90g_dpd_24m,structured,0.0,0.0,47
4,Structured+FinBERT,XGBoost,num_tl_op_past_12m,structured,0.0,0.0,43
4,Structured+FinBERT,XGBoost,open_acc,structured,0.0,0.0,44
4,Structured+FinBERT,XGBoost,percent_bc_gt_75,structured,0.0,0.0,45
4,Structured+FinBERT,XGBoost,pub_rec,structured,8.84024,0.007234,38
4,Structured+FinBERT,XGBoost,pub_rec_bankruptcies,structured,13.92584,0.011396,34
4,Structured+FinBERT,XGBoost,term,structured,13.087852,0.010711,36
4,Structured+FinBERT,XGBoost,tot_cur_bal,structured,16.942375,0.013865,33
4,Structured+FinBERT,XGBoost,total_bc_limit,structured,0.0,0.0,46
4,Structured+FinBERT,XGBoost,total_il_high_credit_limit,structured,0.0,0.0,42
4,Structured+FinBERT,XGBoost,addr_state_AL,structured,27.602833,0.022589,10
4,Structured+FinBERT,XGBoost,addr_state_DC,structured,13.333341,0.010911,35
4,Structured+FinBERT,XGBoost,addr_state_DE,structured,18.591265,0.015214,31
4,Structured+FinBERT,XGBoost,addr_state_FL,structured,0.0,0.0,39
4,Structured+FinBERT,XGBoost,addr_state_HI,structured,0.0,0.0,40
4,Structured+FinBERT,XGBoost,addr_state_KS,structured,20.039799,0.0164,30
4,Structured+FinBERT,XGBoost,addr_state_LA,structured,0.0,0.0,41
4,Structured+FinBERT,XGBoost,addr_state_MI,structured,21.548433,0.017634,25
4,Structured+FinBERT,XGBoost,addr_state_MT,structured,21.74159,0.017792,24
4,Structured+FinBERT,XGBoost,addr_state_NC,structured,28.014446,0.022926,9
4,Structured+FinBERT,XGBoost,addr_state_NV,structured,24.531263,0.020075,15
4,Structured+FinBERT,XGBoost,addr_state_SC,structured,150.231064,0.122943,1
4,Structured+FinBERT,XGBoost,addr_state_SD,structured,66.030533,0.054037,4
4,Structured+FinBERT,XGBoost,addr_state_VA,structured,26.381638,0.02159,12
4,Structured+FinBERT,XGBoost,addr_state_VT,structured,21.167377,0.017323,27
4,Structured+FinBERT,XGBoost,addr_state_WV,structured,24.060553,0.01969,16
4,Structured+FinBERT,XGBoost,purpose_credit_card,structured,23.227581,0.019008,19
4,Structured+FinBERT,XGBoost,purpose_house,structured,24.777195,0.020277,14
4,Structured+FinBERT,XGBoost,purpose_renewable_energy,structured,23.90859,0.019566,17
4,Structured+FinBERT,XGBoost,home_ownership_NONE,structured,21.179422,0.017332,26
4,Structured+FinBERT,XGBoost,verification_status_Verified,structured,22.594307,0.01849,21
4,Structured+FinBERT,XGBoost,fb:has_desc,FinBERT,22.250525,0.018209,23
4,Structured+FinBERT,XGBoost,fb:pca_000,FinBERT,21.003059,0.017188,28
4,Structured+FinBERT,XGBoost,fb:pca_006,FinBERT,22.579094,0.018478,22
4,Structured+FinBERT,XGBoost,fb:pca_010,FinBERT,20.946619,0.017142,29
4,Structured+FinBERT,RandomForest,acc_open_past_24mths,structured,0.096784,0.096784,3
4,Structured+FinBERT,RandomForest,bc_util,structured,0.0,0.0,50
4,Structured+FinBERT,RandomForest,delinq_amnt,structured,0.141895,0.141895,1
4,Structured+FinBERT,RandomForest,dti,structured,0.042579,0.042579,8
4,Structured+FinBERT,RandomForest,mo_sin_old_il_acct,structured,0.0,0.0,49
4,Structured+FinBERT,RandomForest,mo_sin_rcnt_rev_tl_op,structured,0.0,0.0,48
4,Structured+FinBERT,RandomForest,mort_acc,structured,0.007623,0.007623,22
4,Structured+FinBERT,RandomForest,mths_since_last_delinq,structured,0.005499,0.005499,23
4,Structured+FinBERT,RandomForest,mths_since_last_record,structured,0.064647,0.064647,6
4,Structured+FinBERT,RandomForest,mths_since_recent_bc_dlq,structured,0.086535,0.086535,4
4,Structured+FinBERT,RandomForest,mths_since_recent_revol_delinq,structured,0.058024,0.058024,7
4,Structured+FinBERT,RandomForest,num_bc_sats,structured,0.003676,0.003676,24
4,Structured+FinBERT,RandomForest,num_bc_tl,structured,4.1e-05,4.1e-05,34
4,Structured+FinBERT,RandomForest,num_tl_120dpd_2m,structured,0.002146,0.002146,25
4,Structured+FinBERT,RandomForest,num_tl_30dpd,structured,0.000306,0.000306,28
4,Structured+FinBERT,RandomForest,num_tl_90g_dpd_24m,structured,0.0,0.0,47
4,Structured+FinBERT,RandomForest,num_tl_op_past_12m,structured,0.0,0.0,37
4,Structured+FinBERT,RandomForest,open_acc,structured,0.0,0.0,38
4,Structured+FinBERT,RandomForest,percent_bc_gt_75,structured,0.0,0.0,45
4,Structured+FinBERT,RandomForest,pub_rec,structured,0.0,0.0,46
4,Structured+FinBERT,RandomForest,pub_rec_bankruptcies,structured,0.0,0.0,39
4,Structured+FinBERT,RandomForest,term,structured,6.2e-05,6.2e-05,32
4,Structured+FinBERT,RandomForest,tot_cur_bal,structured,7.3e-05,7.3e-05,31
4,Structured+FinBERT,RandomForest,total_bc_limit,structured,4.6e-05,4.6e-05,33
4,Structured+FinBERT,RandomForest,total_il_high_credit_limit,structured,0.0,0.0,42
4,Structured+FinBERT,RandomForest,addr_state_AL,structured,0.0,0.0,41
4,Structured+FinBERT,RandomForest,addr_state_DC,structured,0.000351,0.000351,27
4,Structured+FinBERT,RandomForest,addr_state_DE,structured,0.0,0.0,40
4,Structured+FinBERT,RandomForest,addr_state_FL,structured,7e-06,7e-06,36
4,Structured+FinBERT,RandomForest,addr_state_HI,structured,0.0,0.0,44
4,Structured+FinBERT,RandomForest,addr_state_KS,structured,4e-05,4e-05,35
4,Structured+FinBERT,RandomForest,addr_state_LA,structured,0.0,0.0,43
4,Structured+FinBERT,RandomForest,addr_state_MI,structured,0.007939,0.007939,21
4,Structured+FinBERT,RandomForest,addr_state_MT,structured,0.000782,0.000782,26
4,Structured+FinBERT,RandomForest,addr_state_NC,structured,8.7e-05,8.7e-05,30
4,Structured+FinBERT,RandomForest,addr_state_NV,structured,0.000304,0.000304,29
4,Structured+FinBERT,RandomForest,addr_state_SC,structured,0.085469,0.085469,5
4,Structured+FinBERT,RandomForest,addr_state_SD,structured,0.123913,0.123913,2
4,Structured+FinBERT,RandomForest,addr_state_VA,structured,0.026156,0.026156,10
4,Structured+FinBERT,RandomForest,addr_state_VT,structured,0.020122,0.020122,19
4,Structured+FinBERT,RandomForest,addr_state_WV,structured,0.025841,0.025841,11
4,Structured+FinBERT,RandomForest,purpose_credit_card,structured,0.021289,0.021289,16
4,Structured+FinBERT,RandomForest,purpose_house,structured,0.024201,0.024201,12
4,Structured+FinBERT,RandomForest,purpose_renewable_energy,structured,0.027298,0.027298,9
4,Structured+FinBERT,RandomForest,home_ownership_NONE,structured,0.021991,0.021991,14
4,Structured+FinBERT,RandomForest,verification_status_Verified,structured,0.020322,0.020322,18
4,Structured+FinBERT,RandomForest,fb:has_desc,FinBERT,0.019734,0.019734,20
4,Structured+FinBERT,RandomForest,fb:pca_000,FinBERT,0.021506,0.021506,15
4,Structured+FinBERT,RandomForest,fb:pca_006,FinBERT,0.022152,0.022152,13
4,Structured+FinBERT,RandomForest,fb:pca_010,FinBERT,0.02056,0.02056,17
5,Structured,Logistic,annual_inc,structured,0.0,0.0,50
5,Structured,Logistic,chargeoff_within_12_mths,structured,0.068094,0.023135,13
5,Structured,Logistic,collections_12_mths_ex_med,structured,0.005926,0.002013,45
5,Structured,Logistic,delinq_2yrs,structured,0.176339,0.059911,4
5,Structured,Logistic,delinq_amnt,structured,0.548291,0.18628,1
5,Structured,Logistic,dti,structured,0.148121,0.050324,5
5,Structured,Logistic,emp_length,structured,0.016817,0.005713,34
5,Structured,Logistic,inq_last_6mths,structured,0.0,0.0,49
5,Structured,Logistic,int_rate,structured,0.135885,0.046167,6
5,Structured,Logistic,mo_sin_rcnt_tl,structured,0.046951,0.015951,16
5,Structured,Logistic,mort_acc,structured,0.041533,0.014111,18
5,Structured,Logistic,mths_since_last_delinq,structured,0.007738,0.002629,42
5,Structured,Logistic,mths_since_last_record,structured,0.071982,0.024455,12
5,Structured,Logistic,mths_since_recent_bc_dlq,structured,0.337703,0.114733,2
5,Structured,Logistic,mths_since_recent_inq,structured,0.038681,0.013142,20
5,Structured,Logistic,mths_since_recent_revol_delinq,structured,0.100785,0.034241,8
5,Structured,Logistic,num_actv_bc_tl,structured,0.024549,0.00834,29
5,Structured,Logistic,num_actv_rev_tl,structured,0.023207,0.007884,31
5,Structured,Logistic,num_bc_sats,structured,0.088686,0.030131,9
5,Structured,Logistic,num_bc_tl,structured,0.014039,0.00477,37
5,Structured,Logistic,num_il_tl,structured,0.018671,0.006343,33
5,Structured,Logistic,num_tl_120dpd_2m,structured,0.087761,0.029816,10
5,Structured,Logistic,num_tl_30dpd,structured,0.027459,0.009329,25
5,Structured,Logistic,num_tl_op_past_12m,structured,0.026577,0.009029,27
5,Structured,Logistic,open_acc,structured,0.0,0.0,48
5,Structured,Logistic,pub_rec,structured,0.001092,0.000371,46
5,Structured,Logistic,pub_rec_bankruptcies,structured,0.008005,0.00272,41
5,Structured,Logistic,revol_util,structured,0.009418,0.0032,40
5,Structured,Logistic,total_acc,structured,0.0,0.0,47
5,Structured,Logistic,fico_midpoint,structured,0.042752,0.014525,17
5,Structured,Logistic,addr_state_AL,structured,0.03983,0.013532,19
5,Structured,Logistic,addr_state_AR,structured,0.060764,0.020644,14
5,Structured,Logistic,addr_state_CO,structured,0.012722,0.004322,38
5,Structured,Logistic,addr_state_DC,structured,0.02684,0.009119,26
5,Structured,Logistic,addr_state_DE,structured,0.01467,0.004984,36
5,Structured,Logistic,addr_state_IA,structured,0.032094,0.010904,24
5,Structured,Logistic,addr_state_IL,structured,0.033864,0.011505,23
5,Structured,Logistic,addr_state_IN,structured,0.006661,0.002263,43
5,Structured,Logistic,addr_state_MI,structured,0.101185,0.034377,7
5,Structured,Logistic,addr_state_MO,structured,0.016102,0.005471,35
5,Structured,Logistic,addr_state_MS,structured,0.010802,0.00367,39
5,Structured,Logistic,addr_state_NC,structured,0.025139,0.008541,28
5,Structured,Logistic,addr_state_NH,structured,0.085544,0.029063,11
5,Structured,Logistic,addr_state_NJ,structured,0.049526,0.016826,15
5,Structured,Logistic,addr_state_NV,structured,0.036178,0.012291,22
5,Structured,Logistic,addr_state_OR,structured,0.006254,0.002125,44
5,Structured,Logistic,addr_state_PA,structured,0.02427,0.008246,30
5,Structured,Logistic,addr_state_RI,structured,0.037117,0.01261,21
5,Structured,Logistic,addr_state_SC,structured,0.021276,0.007229,32
5,Structured,Logistic,addr_state_SD,structured,0.185467,0.063012,3
5,Structured,XGBoost,annual_inc,structured,0.0,0.0,50
5,Structured,XGBoost,chargeoff_within_12_mths,structured,20.969341,0.019718,19
5,Structured,XGBoost,collections_12_mths_ex_med,structured,21.477083,0.020195,16
5,Structured,XGBoost,delinq_2yrs,structured,36.994335,0.034786,3
5,Structured,XGBoost,delinq_amnt,structured,142.514908,0.134009,1
5,Structured,XGBoost,dti,structured,27.613787,0.025966,6
5,Structured,XGBoost,emp_length,structured,19.479279,0.018317,23
5,Structured,XGBoost,inq_last_6mths,structured,0.0,0.0,49
5,Structured,XGBoost,int_rate,structured,26.889141,0.025284,8
5,Structured,XGBoost,mo_sin_rcnt_tl,structured,18.39572,0.017298,24
5,Structured,XGBoost,mort_acc,structured,13.328922,0.012533,39
5,Structured,XGBoost,mths_since_last_delinq,structured,28.217009,0.026533,5
5,Structured,XGBoost,mths_since_last_record,structured,23.280039,0.021891,12
5,Structured,XGBoost,mths_since_recent_bc_dlq,structured,96.150726,0.090412,2
5,Structured,XGBoost,mths_since_recent_inq,structured,21.165396,0.019902,18
5,Structured,XGBoost,mths_since_recent_revol_delinq,structured,27.467813,0.025828,7
5,Structured,XGBoost,num_actv_bc_tl,structured,15.034198,0.014137,37
5,Structured,XGBoost,num_actv_rev_tl,structured,17.806759,0.016744,26
5,Structured,XGBoost,num_bc_sats,structured,23.496666,0.022094,11
5,Structured,XGBoost,num_bc_tl,structured,12.736011,0.011976,41
5,Structured,XGBoost,num_il_tl,structured,17.127052,0.016105,28
5,Structured,XGBoost,num_tl_120dpd_2m,structured,23.24576,0.021858,13
5,Structured,XGBoost,num_tl_30dpd,structured,15.112394,0.01421,36
5,Structured,XGBoost,num_tl_op_past_12m,structured,0.0,0.0,47
5,Structured,XGBoost,open_acc,structured,0.0,0.0,46
5,Structured,XGBoost,pub_rec,structured,12.306697,0.011572,42
5,Structured,XGBoost,pub_rec_bankruptcies,structured,0.0,0.0,45
5,Structured,XGBoost,revol_util,structured,12.921118,0.01215,40
5,Structured,XGBoost,total_acc,structured,0.0,0.0,48
5,Structured,XGBoost,fico_midpoint,structured,16.873594,0.015867,30
5,Structured,XGBoost,addr_state_AL,structured,15.354127,0.014438,35
5,Structured,XGBoost,addr_state_AR,structured,21.511997,0.020228,15
5,Structured,XGBoost,addr_state_CO,structured,15.571216,0.014642,34
5,Structured,XGBoost,addr_state_DC,structured,15.871131,0.014924,32
5,Structured,XGBoost,addr_state_DE,structured,13.36295,0.012565,38
5,Structured,XGBoost,addr_state_IA,structured,25.063297,0.023567,9
5,Structured,XGBoost,addr_state_IL,structured,17.088322,0.016068,29
5,Structured,XGBoost,addr_state_IN,structured,9.780306,0.009197,44
5,Structured,XGBoost,addr_state_MI,structured,22.121395,0.020801,14
5,Structured,XGBoost,addr_state_MO,structured,20.770462,0.019531,20
5,Structured,XGBoost,addr_state_MS,structured,11.20792,0.010539,43
5,Structured,XGBoost,addr_state_NC,structured,21.211445,0.019945,17
5,Structured,XGBoost,addr_state_NH,structured,20.035004,0.018839,22
5,Structured,XGBoost,addr_state_NJ,structured,15.858449,0.014912,33
5,Structured,XGBoost,addr_state_NV,structured,23.821836,0.0224,10
5,Structured,XGBoost,addr_state_OR,structured,18.004744,0.01693,25
5,Structured,XGBoost,addr_state_PA,structured,17.484968,0.016441,27
5,Structured,XGBoost,addr_state_RI,structured,16.213747,0.015246,31
5,Structured,XGBoost,addr_state_SC,structured,20.352726,0.019138,21
5,Structured,XGBoost,addr_state_SD,structured,32.180634,0.03026,4
5,Structured,RandomForest,annual_inc,structured,0.0,0.0,50
5,Structured,RandomForest,chargeoff_within_12_mths,structured,0.073781,0.073781,6
5,Structured,RandomForest,collections_12_mths_ex_med,structured,0.036438,0.036438,11
5,Structured,RandomForest,delinq_2yrs,structured,0.033105,0.033105,12
5,Structured,RandomForest,delinq_amnt,structured,0.142774,0.142774,1
5,Structured,RandomForest,dti,structured,0.067386,0.067386,8
5,Structured,RandomForest,emp_length,structured,0.030744,0.030744,13
5,Structured,RandomForest,inq_last_6mths,structured,0.0,0.0,49
5,Structured,RandomForest,int_rate,structured,0.007919,0.007919,17
5,Structured,RandomForest,mo_sin_rcnt_tl,structured,0.039738,0.039738,10
5,Structured,RandomForest,mort_acc,structured,0.005049,0.005049,20
5,Structured,RandomForest,mths_since_last_delinq,structured,0.003704,0.003704,23
5,Structured,RandomForest,mths_since_last_record,structured,0.085798,0.085798,3
5,Structured,RandomForest,mths_since_recent_bc_dlq,structured,0.084513,0.084513,5
5,Structured,RandomForest,mths_since_recent_inq,structured,0.055879,0.055879,9
5,Structured,RandomForest,mths_since_recent_revol_delinq,structured,0.069682,0.069682,7
5,Structured,RandomForest,num_actv_bc_tl,structured,3.6e-05,3.6e-05,39
5,Structured,RandomForest,num_actv_rev_tl,structured,0.000669,0.000669,32
5,Structured,RandomForest,num_bc_sats,structured,0.00618,0.00618,19
5,Structured,RandomForest,num_bc_tl,structured,0.000197,0.000197,36
5,Structured,RandomForest,num_il_tl,structured,0.000327,0.000327,35
5,Structured,RandomForest,num_tl_120dpd_2m,structured,0.004324,0.004324,21
5,Structured,RandomForest,num_tl_30dpd,structured,0.001018,0.001018,28
5,Structured,RandomForest,num_tl_op_past_12m,structured,0.0,0.0,47
5,Structured,RandomForest,open_acc,structured,0.0,0.0,48
5,Structured,RandomForest,pub_rec,structured,5.3e-05,5.3e-05,38
5,Structured,RandomForest,pub_rec_bankruptcies,structured,1.9e-05,1.9e-05,42
5,Structured,RandomForest,revol_util,structured,0.000953,0.000953,31
5,Structured,RandomForest,total_acc,structured,0.0,0.0,46
5,Structured,RandomForest,fico_midpoint,structured,0.001571,0.001571,26
5,Structured,RandomForest,addr_state_AL,structured,7.7e-05,7.7e-05,37
5,Structured,RandomForest,addr_state_AR,structured,0.000599,0.000599,33
5,Structured,RandomForest,addr_state_CO,structured,2.7e-05,2.7e-05,40
5,Structured,RandomForest,addr_state_DC,structured,0.00112,0.00112,27
5,Structured,RandomForest,addr_state_DE,structured,7e-06,7e-06,44
5,Structured,RandomForest,addr_state_IA,structured,0.002689,0.002689,24
5,Structured,RandomForest,addr_state_IL,structured,0.000971,0.000971,29
5,Structured,RandomForest,addr_state_IN,structured,0.0,0.0,45
5,Structured,RandomForest,addr_state_MI,structured,0.012012,0.012012,14
5,Structured,RandomForest,addr_state_MO,structured,0.002395,0.002395,25
5,Structured,RandomForest,addr_state_MS,structured,2.5e-05,2.5e-05,41
5,Structured,RandomForest,addr_state_NC,structured,0.000497,0.000497,34
5,Structured,RandomForest,addr_state_NH,structured,0.003777,0.003777,22
5,Structured,RandomForest,addr_state_NJ,structured,1e-05,1e-05,43
5,Structured,RandomForest,addr_state_NV,structured,0.000965,0.000965,30
5,Structured,RandomForest,addr_state_OR,structured,0.010122,0.010122,15
5,Structured,RandomForest,addr_state_PA,structured,0.0071,0.0071,18
5,Structured,RandomForest,addr_state_RI,structured,0.008753,0.008753,16
5,Structured,RandomForest,addr_state_SC,structured,0.085295,0.085295,4
5,Structured,RandomForest,addr_state_SD,structured,0.111702,0.111702,2
5,Structured+FinBERT,Logistic,acc_open_past_24mths,structured,0.326894,0.113262,2
5,Structured+FinBERT,Logistic,avg_cur_bal,structured,0.0,0.0,50
5,Structured+FinBERT,Logistic,chargeoff_within_12_mths,structured,0.003162,0.001095,39
5,Structured+FinBERT,Logistic,collections_12_mths_ex_med,structured,0.052914,0.018334,14
5,Structured+FinBERT,Logistic,delinq_2yrs,structured,0.176816,0.061263,5
5,Structured+FinBERT,Logistic,delinq_amnt,structured,0.545553,0.189023,1
5,Structured+FinBERT,Logistic,dti,structured,0.007967,0.00276,33
5,Structured+FinBERT,Logistic,emp_length,structured,0.003976,0.001378,37
5,Structured+FinBERT,Logistic,mo_sin_old_il_acct,structured,0.0,0.0,49
5,Structured+FinBERT,Logistic,mo_sin_rcnt_rev_tl_op,structured,0.0,0.0,48
5,Structured+FinBERT,Logistic,mo_sin_rcnt_tl,structured,0.018478,0.006402,26
5,Structured+FinBERT,Logistic,mths_since_last_delinq,structured,0.085197,0.029519,10
5,Structured+FinBERT,Logistic,mths_since_last_record,structured,0.14581,0.05052,6
5,Structured+FinBERT,Logistic,mths_since_recent_bc_dlq,structured,0.314605,0.109004,3
5,Structured+FinBERT,Logistic,mths_since_recent_revol_delinq,structured,0.107807,0.037353,7
5,Structured+FinBERT,Logistic,num_tl_120dpd_2m,structured,0.063845,0.022121,12
5,Structured+FinBERT,Logistic,num_tl_90g_dpd_24m,structured,0.01103,0.003822,29
5,Structured+FinBERT,Logistic,open_acc,structured,0.0,0.0,47
5,Structured+FinBERT,Logistic,percent_bc_gt_75,structured,0.0,0.0,44
5,Structured+FinBERT,Logistic,pub_rec,structured,0.012644,0.004381,28
5,Structured+FinBERT,Logistic,pub_rec_bankruptcies,structured,0.0012,0.000416,40
5,Structured+FinBERT,Logistic,total_il_high_credit_limit,structured,0.0,0.0,45
5,Structured+FinBERT,Logistic,addr_state_DE,structured,0.017297,0.005993,27
5,Structured+FinBERT,Logistic,addr_state_FL,structured,0.007084,0.002455,35
5,Structured+FinBERT,Logistic,addr_state_HI,structured,0.0,0.0,46
5,Structured+FinBERT,Logistic,addr_state_IL,structured,0.037754,0.013081,19
5,Structured+FinBERT,Logistic,addr_state_IN,structured,0.010531,0.003649,30
5,Structured+FinBERT,Logistic,addr_state_KS,structured,0.001001,0.000347,41
5,Structured+FinBERT,Logistic,addr_state_MA,structured,0.106414,0.03687,8
5,Structured+FinBERT,Logistic,addr_state_MD,structured,0.071588,0.024804,11
5,Structured+FinBERT,Logistic,addr_state_MI,structured,0.005337,0.001849,36
5,Structured+FinBERT,Logistic,addr_state_MN,structured,0.020092,0.006962,25
5,Structured+FinBERT,Logistic,addr_state_MS,structured,0.000677,0.000235,42
5,Structured+FinBERT,Logistic,addr_state_MT,structured,0.033125,0.011477,23
5,Structured+FinBERT,Logistic,addr_state_NJ,structured,0.035668,0.012358,21
5,Structured+FinBERT,Logistic,addr_state_NV,structured,0.06089,0.021097,13
5,Structured+FinBERT,Logistic,addr_state_NY,structured,0.0,0.0,43
5,Structured+FinBERT,Logistic,addr_state_RI,structured,0.038741,0.013423,18
5,Structured+FinBERT,Logistic,addr_state_SC,structured,0.007421,0.002571,34
5,Structured+FinBERT,Logistic,addr_state_SD,structured,0.20742,0.071867,4
5,Structured+FinBERT,Logistic,addr_state_VA,structured,0.049076,0.017004,15
5,Structured+FinBERT,Logistic,purpose_house,structured,0.03362,0.011649,22
5,Structured+FinBERT,Logistic,purpose_renewable_energy,structured,0.095533,0.0331,9
5,Structured+FinBERT,Logistic,purpose_vacation,structured,0.036581,0.012675,20
5,Structured+FinBERT,Logistic,purpose_wedding,structured,0.008248,0.002858,32
5,Structured+FinBERT,Logistic,fb:has_desc,FinBERT,0.023321,0.00808,24
5,Structured+FinBERT,Logistic,fb:pca_002,FinBERT,0.041942,0.014532,17
5,Structured+FinBERT,Logistic,fb:pca_005,FinBERT,0.008348,0.002893,31
5,Structured+FinBERT,Logistic,fb:pca_006,FinBERT,0.003624,0.001256,38
5,Structured+FinBERT,Logistic,fb:pca_011,FinBERT,0.046936,0.016263,16
5,Structured+FinBERT,XGBoost,acc_open_past_24mths,structured,53.106739,0.041714,4
5,Structured+FinBERT,XGBoost,avg_cur_bal,structured,0.0,0.0,50
5,Structured+FinBERT,XGBoost,chargeoff_within_12_mths,structured,21.719557,0.01706,29
5,Structured+FinBERT,XGBoost,collections_12_mths_ex_med,structured,26.954744,0.021172,13
5,Structured+FinBERT,XGBoost,delinq_2yrs,structured,51.3783,0.040356,5
5,Structured+FinBERT,XGBoost,delinq_amnt,structured,223.596146,0.175629,1
5,Structured+FinBERT,XGBoost,dti,structured,26.589128,0.020885,16
5,Structured+FinBERT,XGBoost,emp_length,structured,22.826086,0.017929,28
5,Structured+FinBERT,XGBoost,mo_sin_old_il_acct,structured,0.0,0.0,49
