fold,Arm,Model,Feature,Kind,Importance_raw,Importance_share,Rank
2,Structured+Lexicon,Logistic,home_ownership_NONE,structured,0.0,0.0,90
2,Structured+Lexicon,Logistic,home_ownership_OTHER,structured,0.109831,0.014545,21
2,Structured+Lexicon,Logistic,home_ownership_OWN,structured,0.053853,0.007132,46
2,Structured+Lexicon,Logistic,home_ownership_RENT,structured,0.009352,0.001239,77
2,Structured+Lexicon,Logistic,verification_status_Source Verified,structured,0.019637,0.0026,72
2,Structured+Lexicon,Logistic,verification_status_Verified,structured,0.03463,0.004586,60
2,Structured+Lexicon,Logistic,grade_ord,structured,0.070836,0.009381,38
2,Structured+Lexicon,Logistic,sub_grade_ord,structured,0.228627,0.030276,7
2,Structured+Lexicon,Logistic,risk_word_count,lexicon,0.058742,0.007779,44
2,Structured+Lexicon,Logistic,risk_word_density,lexicon,0.045904,0.006079,51
2,Structured+Lexicon,Logistic,risk_word_flag,lexicon,0.006129,0.000812,83
2,Structured+Lexicon,Logistic,distress_debt_pressure_count,lexicon,0.095811,0.012688,30
2,Structured+Lexicon,Logistic,distress_liquidity_shortage_count,lexicon,0.021715,0.002876,71
2,Structured+Lexicon,Logistic,distress_medical_life_shock_count,lexicon,0.079163,0.010483,35
2,Structured+Lexicon,Logistic,distress_refinancing_burden_count,lexicon,0.038792,0.005137,57
2,Structured+Lexicon,XGBoost,acc_now_delinq,structured,0.0,0.0,133
2,Structured+Lexicon,XGBoost,acc_open_past_24mths,structured,0.0,0.0,132
2,Structured+Lexicon,XGBoost,annual_inc,structured,25.34111,0.016977,7
2,Structured+Lexicon,XGBoost,avg_cur_bal,structured,0.0,0.0,131
2,Structured+Lexicon,XGBoost,bc_open_to_buy,structured,0.0,0.0,130
2,Structured+Lexicon,XGBoost,bc_util,structured,0.0,0.0,128
2,Structured+Lexicon,XGBoost,chargeoff_within_12_mths,structured,0.0,0.0,129
2,Structured+Lexicon,XGBoost,collections_12_mths_ex_med,structured,0.0,0.0,127
2,Structured+Lexicon,XGBoost,delinq_2yrs,structured,13.864894,0.009288,65
2,Structured+Lexicon,XGBoost,delinq_amnt,structured,0.0,0.0,126
2,Structured+Lexicon,XGBoost,dti,structured,16.787823,0.011247,42
2,Structured+Lexicon,XGBoost,emp_length,structured,18.398083,0.012325,25
2,Structured+Lexicon,XGBoost,inq_last_6mths,structured,28.804274,0.019297,6
2,Structured+Lexicon,XGBoost,int_rate,structured,43.318577,0.02902,4
2,Structured+Lexicon,XGBoost,loan_amnt,structured,17.628998,0.01181,29
2,Structured+Lexicon,XGBoost,mo_sin_old_il_acct,structured,0.0,0.0,125
2,Structured+Lexicon,XGBoost,mo_sin_old_rev_tl_op,structured,0.0,0.0,118
2,Structured+Lexicon,XGBoost,mo_sin_rcnt_rev_tl_op,structured,0.0,0.0,119
2,Structured+Lexicon,XGBoost,mo_sin_rcnt_tl,structured,0.0,0.0,120
2,Structured+Lexicon,XGBoost,mort_acc,structured,0.0,0.0,121
2,Structured+Lexicon,XGBoost,mths_since_last_delinq,structured,17.302494,0.011591,36
2,Structured+Lexicon,XGBoost,mths_since_last_major_derog,structured,0.0,0.0,122
2,Structured+Lexicon,XGBoost,mths_since_last_record,structured,21.238907,0.014228,14
2,Structured+Lexicon,XGBoost,mths_since_recent_bc,structured,0.0,0.0,123
2,Structured+Lexicon,XGBoost,mths_since_recent_bc_dlq,structured,0.0,0.0,111
2,Structured+Lexicon,XGBoost,mths_since_recent_inq,structured,0.0,0.0,124
2,Structured+Lexicon,XGBoost,mths_since_recent_revol_delinq,structured,0.0,0.0,115
2,Structured+Lexicon,XGBoost,num_accts_ever_120_pd,structured,0.0,0.0,114
2,Structured+Lexicon,XGBoost,num_actv_bc_tl,structured,0.0,0.0,117
2,Structured+Lexicon,XGBoost,num_actv_rev_tl,structured,0.0,0.0,116
2,Structured+Lexicon,XGBoost,num_bc_sats,structured,0.0,0.0,113
2,Structured+Lexicon,XGBoost,num_bc_tl,structured,0.0,0.0,112
2,Structured+Lexicon,XGBoost,num_il_tl,structured,0.0,0.0,102
2,Structured+Lexicon,XGBoost,num_op_rev_tl,structured,0.0,0.0,103
2,Structured+Lexicon,XGBoost,num_rev_accts,structured,0.0,0.0,104
2,Structured+Lexicon,XGBoost,num_tl_120dpd_2m,structured,0.0,0.0,105
2,Structured+Lexicon,XGBoost,num_tl_30dpd,structured,0.0,0.0,106
2,Structured+Lexicon,XGBoost,num_tl_90g_dpd_24m,structured,0.0,0.0,107
2,Structured+Lexicon,XGBoost,num_tl_op_past_12m,structured,0.0,0.0,108
2,Structured+Lexicon,XGBoost,open_acc,structured,15.389462,0.01031,53
2,Structured+Lexicon,XGBoost,pct_tl_nvr_dlq,structured,0.0,0.0,109
2,Structured+Lexicon,XGBoost,percent_bc_gt_75,structured,0.0,0.0,100
2,Structured+Lexicon,XGBoost,pub_rec,structured,12.369466,0.008287,72
2,Structured+Lexicon,XGBoost,pub_rec_bankruptcies,structured,30.754251,0.020603,5
2,Structured+Lexicon,XGBoost,revol_bal,structured,17.540689,0.011751,31
2,Structured+Lexicon,XGBoost,revol_util,structured,20.017464,0.01341,17
2,Structured+Lexicon,XGBoost,tax_liens,structured,0.0,0.0,110
2,Structured+Lexicon,XGBoost,term,structured,63.035034,0.042229,1
2,Structured+Lexicon,XGBoost,tot_coll_amt,structured,0.0,0.0,94
2,Structured+Lexicon,XGBoost,tot_cur_bal,structured,0.0,0.0,95
2,Structured+Lexicon,XGBoost,total_acc,structured,18.695772,0.012525,23
2,Structured+Lexicon,XGBoost,total_bal_ex_mort,structured,0.0,0.0,96
2,Structured+Lexicon,XGBoost,total_bc_limit,structured,0.0,0.0,97
2,Structured+Lexicon,XGBoost,total_il_high_credit_limit,structured,0.0,0.0,99
2,Structured+Lexicon,XGBoost,total_rev_hi_lim,structured,0.0,0.0,98
2,Structured+Lexicon,XGBoost,fico_midpoint,structured,20.822073,0.013949,15
2,Structured+Lexicon,XGBoost,credit_history_months,structured,21.279697,0.014256,13
2,Structured+Lexicon,XGBoost,initial_list_status_w,structured,0.0,0.0,101
2,Structured+Lexicon,XGBoost,addr_state_AL,structured,23.806337,0.015948,8
2,Structured+Lexicon,XGBoost,addr_state_AR,structured,13.241755,0.008871,68
2,Structured+Lexicon,XGBoost,addr_state_AZ,structured,15.023347,0.010065,54
2,Structured+Lexicon,XGBoost,addr_state_CA,structured,17.508432,0.011729,33
2,Structured+Lexicon,XGBoost,addr_state_CO,structured,14.002895,0.009381,62
2,Structured+Lexicon,XGBoost,addr_state_CT,structured,14.032027,0.0094,61
2,Structured+Lexicon,XGBoost,addr_state_DC,structured,16.806726,0.011259,40
2,Structured+Lexicon,XGBoost,addr_state_DE,structured,13.303747,0.008913,67
2,Structured+Lexicon,XGBoost,addr_state_FL,structured,14.242822,0.009542,58
2,Structured+Lexicon,XGBoost,addr_state_GA,structured,22.426575,0.015024,10
2,Structured+Lexicon,XGBoost,addr_state_HI,structured,7.688848,0.005151,78
2,Structured+Lexicon,XGBoost,addr_state_IA,structured,0.0,0.0,87
2,Structured+Lexicon,XGBoost,addr_state_ID,structured,0.0,0.0,86
2,Structured+Lexicon,XGBoost,addr_state_IL,structured,20.586176,0.013791,16
2,Structured+Lexicon,XGBoost,addr_state_IN,structured,0.0,0.0,89
2,Structured+Lexicon,XGBoost,addr_state_KS,structured,0.0,0.0,88
2,Structured+Lexicon,XGBoost,addr_state_KY,structured,13.870982,0.009293,64
2,Structured+Lexicon,XGBoost,addr_state_LA,structured,12.894475,0.008638,71
2,Structured+Lexicon,XGBoost,addr_state_MA,structured,14.280758,0.009567,57
2,Structured+Lexicon,XGBoost,addr_state_MD,structured,10.718117,0.00718,77
2,Structured+Lexicon,XGBoost,addr_state_MI,structured,16.066113,0.010763,48
2,Structured+Lexicon,XGBoost,addr_state_MN,structured,10.935966,0.007326,75
2,Structured+Lexicon,XGBoost,addr_state_MO,structured,17.547731,0.011756,30
2,Structured+Lexicon,XGBoost,addr_state_MS,structured,0.0,0.0,93
2,Structured+Lexicon,XGBoost,addr_state_MT,structured,0.0,0.0,92
2,Structured+Lexicon,XGBoost,addr_state_NC,structured,14.281259,0.009567,56
2,Structured+Lexicon,XGBoost,addr_state_NE,structured,0.0,0.0,91
2,Structured+Lexicon,XGBoost,addr_state_NH,structured,13.931895,0.009333,63
2,Structured+Lexicon,XGBoost,addr_state_NJ,structured,16.406429,0.010991,45
2,Structured+Lexicon,XGBoost,addr_state_NM,structured,16.486183,0.011044,44
2,Structured+Lexicon,XGBoost,addr_state_NV,structured,14.19631,0.00951,59
2,Structured+Lexicon,XGBoost,addr_state_NY,structured,17.260592,0.011563,37
2,Structured+Lexicon,XGBoost,addr_state_OH,structured,16.380816,0.010974,46
2,Structured+Lexicon,XGBoost,addr_state_OK,structured,13.638816,0.009137,66
2,Structured+Lexicon,XGBoost,addr_state_OR,structured,0.0,0.0,90
2,Structured+Lexicon,XGBoost,addr_state_PA,structured,19.348295,0.012962,22
2,Structured+Lexicon,XGBoost,addr_state_RI,structured,12.971895,0.00869,70
2,Structured+Lexicon,XGBoost,addr_state_SC,structured,13.038483,0.008735,69
2,Structured+Lexicon,XGBoost,addr_state_SD,structured,0.0,0.0,82
2,Structured+Lexicon,XGBoost,addr_state_TN,structured,0.0,0.0,84
2,Structured+Lexicon,XGBoost,addr_state_TX,structured,15.56614,0.010428,52
2,Structured+Lexicon,XGBoost,addr_state_UT,structured,0.0,0.0,83
2,Structured+Lexicon,XGBoost,addr_state_VA,structured,17.481884,0.011712,34
2,Structured+Lexicon,XGBoost,addr_state_VT,structured,6.927979,0.004641,79
2,Structured+Lexicon,XGBoost,addr_state_WA,structured,20.004431,0.013401,18
2,Structured+Lexicon,XGBoost,addr_state_WI,structured,17.38718,0.011648,35
2,Structured+Lexicon,XGBoost,addr_state_WV,structured,14.673347,0.00983,55
2,Structured+Lexicon,XGBoost,addr_state_WY,structured,10.767383,0.007213,76
2,Structured+Lexicon,XGBoost,purpose_credit_card,structured,23.706751,0.015882,9
2,Structured+Lexicon,XGBoost,purpose_debt_consolidation,structured,16.931347,0.011343,39
2,Structured+Lexicon,XGBoost,purpose_educational,structured,16.796476,0.011252,41
2,Structured+Lexicon,XGBoost,purpose_home_improvement,structured,22.021496,0.014753,11
2,Structured+Lexicon,XGBoost,purpose_house,structured,11.492564,0.007699,74
2,Structured+Lexicon,XGBoost,purpose_major_purchase,structured,18.107235,0.01213,26
2,Structured+Lexicon,XGBoost,purpose_medical,structured,12.102701,0.008108,73
2,Structured+Lexicon,XGBoost,purpose_moving,structured,16.550983,0.011088,43
2,Structured+Lexicon,XGBoost,purpose_other,structured,19.970562,0.013379,20
2,Structured+Lexicon,XGBoost,purpose_renewable_energy,structured,17.528147,0.011743,32
2,Structured+Lexicon,XGBoost,purpose_vacation,structured,21.980642,0.014725,12
2,Structured+Lexicon,XGBoost,purpose_wedding,structured,17.012653,0.011397,38
2,Structured+Lexicon,XGBoost,home_ownership_NONE,structured,0.0,0.0,81
2,Structured+Lexicon,XGBoost,home_ownership_OTHER,structured,0.0,0.0,85
2,Structured+Lexicon,XGBoost,home_ownership_OWN,structured,14.044245,0.009409,60
2,Structured+Lexicon,XGBoost,home_ownership_RENT,structured,17.712296,0.011866,28
2,Structured+Lexicon,XGBoost,verification_status_Source Verified,structured,15.620623,0.010465,50
2,Structured+Lexicon,XGBoost,verification_status_Verified,structured,15.56866,0.01043,51
2,Structured+Lexicon,XGBoost,grade_ord,structured,62.78318,0.04206,2
2,Structured+Lexicon,XGBoost,sub_grade_ord,structured,61.85128,0.041436,3
2,Structured+Lexicon,XGBoost,risk_word_count,lexicon,15.982385,0.010707,49
2,Structured+Lexicon,XGBoost,risk_word_density,lexicon,19.992485,0.013393,19
2,Structured+Lexicon,XGBoost,risk_word_flag,lexicon,0.0,0.0,80
2,Structured+Lexicon,XGBoost,distress_debt_pressure_count,lexicon,19.765146,0.013241,21
2,Structured+Lexicon,XGBoost,distress_liquidity_shortage_count,lexicon,16.347712,0.010952,47
2,Structured+Lexicon,XGBoost,distress_medical_life_shock_count,lexicon,18.534771,0.012417,24
2,Structured+Lexicon,XGBoost,distress_refinancing_burden_count,lexicon,17.97945,0.012045,27
2,Structured+Lexicon,RandomForest,acc_now_delinq,structured,0.0,0.0,133
2,Structured+Lexicon,RandomForest,acc_open_past_24mths,structured,0.0,0.0,132
2,Structured+Lexicon,RandomForest,annual_inc,structured,0.073964,0.073964,3
2,Structured+Lexicon,RandomForest,avg_cur_bal,structured,0.0,0.0,131
2,Structured+Lexicon,RandomForest,bc_open_to_buy,structured,0.0,0.0,130
2,Structured+Lexicon,RandomForest,bc_util,structured,0.0,0.0,128
2,Structured+Lexicon,RandomForest,chargeoff_within_12_mths,structured,0.0,0.0,129
2,Structured+Lexicon,RandomForest,collections_12_mths_ex_med,structured,0.0,0.0,127
2,Structured+Lexicon,RandomForest,delinq_2yrs,structured,0.002674,0.002674,34
2,Structured+Lexicon,RandomForest,delinq_amnt,structured,0.0,0.0,126
2,Structured+Lexicon,RandomForest,dti,structured,0.047648,0.047648,9
2,Structured+Lexicon,RandomForest,emp_length,structured,0.026077,0.026077,16
2,Structured+Lexicon,RandomForest,inq_last_6mths,structured,0.029162,0.029162,13
2,Structured+Lexicon,RandomForest,int_rate,structured,0.097318,0.097318,1
2,Structured+Lexicon,RandomForest,loan_amnt,structured,0.036712,0.036712,12
2,Structured+Lexicon,RandomForest,mo_sin_old_il_acct,structured,0.0,0.0,125
2,Structured+Lexicon,RandomForest,mo_sin_old_rev_tl_op,structured,0.0,0.0,118
2,Structured+Lexicon,RandomForest,mo_sin_rcnt_rev_tl_op,structured,0.0,0.0,119
2,Structured+Lexicon,RandomForest,mo_sin_rcnt_tl,structured,0.0,0.0,120
2,Structured+Lexicon,RandomForest,mort_acc,structured,0.0,0.0,121
2,Structured+Lexicon,RandomForest,mths_since_last_delinq,structured,0.020349,0.020349,19
2,Structured+Lexicon,RandomForest,mths_since_last_major_derog,structured,0.0,0.0,122
2,Structured+Lexicon,RandomForest,mths_since_last_record,structured,0.007234,0.007234,21
2,Structured+Lexicon,RandomForest,mths_since_recent_bc,structured,0.0,0.0,123
2,Structured+Lexicon,RandomForest,mths_since_recent_bc_dlq,structured,0.0,0.0,111
2,Structured+Lexicon,RandomForest,mths_since_recent_inq,structured,0.0,0.0,124
2,Structured+Lexicon,RandomForest,mths_since_recent_revol_delinq,structured,0.0,0.0,115
2,Structured+Lexicon,RandomForest,num_accts_ever_120_pd,structured,0.0,0.0,114
2,Structured+Lexicon,RandomForest,num_actv_bc_tl,structured,0.0,0.0,117
2,Structured+Lexicon,RandomForest,num_actv_rev_tl,structured,0.0,0.0,116
2,Structured+Lexicon,RandomForest,num_bc_sats,structured,0.0,0.0,113
2,Structured+Lexicon,RandomForest,num_bc_tl,structured,0.0,0.0,112
2,Structured+Lexicon,RandomForest,num_il_tl,structured,0.0,0.0,102
2,Structured+Lexicon,RandomForest,num_op_rev_tl,structured,0.0,0.0,103
2,Structured+Lexicon,RandomForest,num_rev_accts,structured,0.0,0.0,104
2,Structured+Lexicon,RandomForest,num_tl_120dpd_2m,structured,0.0,0.0,105
2,Structured+Lexicon,RandomForest,num_tl_30dpd,structured,0.0,0.0,106
2,Structured+Lexicon,RandomForest,num_tl_90g_dpd_24m,structured,0.0,0.0,107
2,Structured+Lexicon,RandomForest,num_tl_op_past_12m,structured,0.0,0.0,108
2,Structured+Lexicon,RandomForest,open_acc,structured,0.028901,0.028901,15
2,Structured+Lexicon,RandomForest,pct_tl_nvr_dlq,structured,0.0,0.0,109
2,Structured+Lexicon,RandomForest,percent_bc_gt_75,structured,0.0,0.0,93
2,Structured+Lexicon,RandomForest,pub_rec,structured,0.00457,0.00457,28
2,Structured+Lexicon,RandomForest,pub_rec_bankruptcies,structured,0.004329,0.004329,29
2,Structured+Lexicon,RandomForest,revol_bal,structured,0.046879,0.046879,10
2,Structured+Lexicon,RandomForest,revol_util,structured,0.059885,0.059885,5
2,Structured+Lexicon,RandomForest,tax_liens,structured,0.0,0.0,110
2,Structured+Lexicon,RandomForest,term,structured,0.057304,0.057304,6
2,Structured+Lexicon,RandomForest,tot_coll_amt,structured,0.0,0.0,94
2,Structured+Lexicon,RandomForest,tot_cur_bal,structured,0.0,0.0,95
2,Structured+Lexicon,RandomForest,total_acc,structured,0.040715,0.040715,11
2,Structured+Lexicon,RandomForest,total_bal_ex_mort,structured,0.0,0.0,96
2,Structured+Lexicon,RandomForest,total_bc_limit,structured,0.0,0.0,97
2,Structured+Lexicon,RandomForest,total_il_high_credit_limit,structured,0.0,0.0,99
2,Structured+Lexicon,RandomForest,total_rev_hi_lim,structured,0.0,0.0,98
2,Structured+Lexicon,RandomForest,fico_midpoint,structured,0.056998,0.056998,7
2,Structured+Lexicon,RandomForest,credit_history_months,structured,0.048091,0.048091,8
2,Structured+Lexicon,RandomForest,initial_list_status_w,structured,0.0,0.0,100
2,Structured+Lexicon,RandomForest,addr_state_AL,structured,0.000167,0.000167,60
2,Structured+Lexicon,RandomForest,addr_state_AR,structured,0.0,0.0,101
2,Structured+Lexicon,RandomForest,addr_state_AZ,structured,0.000346,0.000346,55
2,Structured+Lexicon,RandomForest,addr_state_CA,structured,0.003972,0.003972,31
2,Structured+Lexicon,RandomForest,addr_state_CO,structured,0.000154,0.000154,61
2,Structured+Lexicon,RandomForest,addr_state_CT,structured,0.000362,0.000362,53
2,Structured+Lexicon,RandomForest,addr_state_DC,structured,0.000352,0.000352,54
2,Structured+Lexicon,RandomForest,addr_state_DE,structured,0.0,0.0,86
2,Structured+Lexicon,RandomForest,addr_state_FL,structured,0.002088,0.002088,36
2,Structured+Lexicon,RandomForest,addr_state_GA,structured,0.001325,0.001325,43
2,Structured+Lexicon,RandomForest,addr_state_HI,structured,4.1e-05,4.1e-05,71
2,Structured+Lexicon,RandomForest,addr_state_IA,structured,0.0,0.0,87
2,Structured+Lexicon,RandomForest,addr_state_ID,structured,0.0,0.0,88
2,Structured+Lexicon,RandomForest,addr_state_IL,structured,0.002242,0.002242,35
2,Structured+Lexicon,RandomForest,addr_state_IN,structured,0.0,0.0,89
2,Structured+Lexicon,RandomForest,addr_state_KS,structured,0.0,0.0,90
2,Structured+Lexicon,RandomForest,addr_state_KY,structured,1.8e-05,1.8e-05,77
2,Structured+Lexicon,RandomForest,addr_state_LA,structured,3.4e-05,3.4e-05,73
2,Structured+Lexicon,RandomForest,addr_state_MA,structured,0.00101,0.00101,45
2,Structured+Lexicon,RandomForest,addr_state_MD,structured,0.000368,0.000368,52
2,Structured+Lexicon,RandomForest,addr_state_MI,structured,0.000491,0.000491,47
2,Structured+Lexicon,RandomForest,addr_state_MN,structured,0.000111,0.000111,65
2,Structured+Lexicon,RandomForest,addr_state_MO,structured,0.000307,0.000307,57
2,Structured+Lexicon,RandomForest,addr_state_MS,structured,0.0,0.0,85
2,Structured+Lexicon,RandomForest,addr_state_MT,structured,0.0,0.0,92
2,Structured+Lexicon,RandomForest,addr_state_NC,structured,0.000147,0.000147,62
2,Structured+Lexicon,RandomForest,addr_state_NE,structured,0.0,0.0,91
2,Structured+Lexicon,RandomForest,addr_state_NH,structured,2.1e-05,2.1e-05,76
2,Structured+Lexicon,RandomForest,addr_state_NJ,structured,0.001676,0.001676,41
2,Structured+Lexicon,RandomForest,addr_state_NM,structured,2e-06,2e-06,78
2,Structured+Lexicon,RandomForest,addr_state_NV,structured,0.000195,0.000195,59
2,Structured+Lexicon,RandomForest,addr_state_NY,structured,0.003491,0.003491,33
2,Structured+Lexicon,RandomForest,addr_state_OH,structured,0.000435,0.000435,50
2,Structured+Lexicon,RandomForest,addr_state_OK,structured,0.000126,0.000126,64
2,Structured+Lexicon,RandomForest,addr_state_OR,structured,4.6e-05,4.6e-05,69
2,Structured+Lexicon,RandomForest,addr_state_PA,structured,0.001827,0.001827,38
2,Structured+Lexicon,RandomForest,addr_state_RI,structured,3.7e-05,3.7e-05,72
2,Structured+Lexicon,RandomForest,addr_state_SC,structured,7.1e-05,7.1e-05,67
2,Structured+Lexicon,RandomForest,addr_state_SD,structured,0.0,0.0,83
2,Structured+Lexicon,RandomForest,addr_state_TN,structured,0.0,0.0,82
2,Structured+Lexicon,RandomForest,addr_state_TX,structured,0.001759,0.001759,40
2,Structured+Lexicon,RandomForest,addr_state_UT,structured,4.2e-05,4.2e-05,70
2,Structured+Lexicon,RandomForest,addr_state_VA,structured,0.000617,0.000617,46
2,Structured+Lexicon,RandomForest,addr_state_VT,structured,0.0,0.0,79
2,Structured+Lexicon,RandomForest,addr_state_WA,structured,0.000477,0.000477,49
2,Structured+Lexicon,RandomForest,addr_state_WI,structured,0.000135,0.000135,63
2,Structured+Lexicon,RandomForest,addr_state_WV,structured,2.1e-05,2.1e-05,75
2,Structured+Lexicon,RandomForest,addr_state_WY,structured,0.0,0.0,80
2,Structured+Lexicon,RandomForest,purpose_credit_card,structured,0.006223,0.006223,25
2,Structured+Lexicon,RandomForest,purpose_debt_consolidation,structured,0.007463,0.007463,20
2,Structured+Lexicon,RandomForest,purpose_educational,structured,6.2e-05,6.2e-05,68
2,Structured+Lexicon,RandomForest,purpose_home_improvement,structured,0.001809,0.001809,39
2,Structured+Lexicon,RandomForest,purpose_house,structured,8.9e-05,8.9e-05,66
2,Structured+Lexicon,RandomForest,purpose_major_purchase,structured,0.001538,0.001538,42
2,Structured+Lexicon,RandomForest,purpose_medical,structured,0.000315,0.000315,56
2,Structured+Lexicon,RandomForest,purpose_moving,structured,0.0003,0.0003,58
2,Structured+Lexicon,RandomForest,purpose_other,structured,0.003854,0.003854,32
2,Structured+Lexicon,RandomForest,purpose_renewable_energy,structured,3.1e-05,3.1e-05,74
2,Structured+Lexicon,RandomForest,purpose_vacation,structured,0.000414,0.000414,51
2,Structured+Lexicon,RandomForest,purpose_wedding,structured,0.001117,0.001117,44
2,Structured+Lexicon,RandomForest,home_ownership_NONE,structured,0.0,0.0,84
2,Structured+Lexicon,RandomForest,home_ownership_OTHER,structured,0.0,0.0,81
2,Structured+Lexicon,RandomForest,home_ownership_OWN,structured,0.002039,0.002039,37
2,Structured+Lexicon,RandomForest,home_ownership_RENT,structured,0.006933,0.006933,23
2,Structured+Lexicon,RandomForest,verification_status_Source Verified,structured,0.004199,0.004199,30
2,Structured+Lexicon,RandomForest,verification_status_Verified,structured,0.006696,0.006696,24
2,Structured+Lexicon,RandomForest,grade_ord,structured,0.062206,0.062206,4
2,Structured+Lexicon,RandomForest,sub_grade_ord,structured,0.092305,0.092305,2
2,Structured+Lexicon,RandomForest,risk_word_count,lexicon,0.020362,0.020362,18
2,Structured+Lexicon,RandomForest,risk_word_density,lexicon,0.028988,0.028988,14
2,Structured+Lexicon,RandomForest,risk_word_flag,lexicon,0.005746,0.005746,27
2,Structured+Lexicon,RandomForest,distress_debt_pressure_count,lexicon,0.02051,0.02051,17
2,Structured+Lexicon,RandomForest,distress_liquidity_shortage_count,lexicon,0.007189,0.007189,22
2,Structured+Lexicon,RandomForest,distress_medical_life_shock_count,lexicon,0.005811,0.005811,26
2,Structured+Lexicon,RandomForest,distress_refinancing_burden_count,lexicon,0.000481,0.000481,48
3,Structured,Logistic,acc_now_delinq,structured,0.0,0.0,126
3,Structured,Logistic,acc_open_past_24mths,structured,0.0,0.0,125
3,Structured,Logistic,annual_inc,structured,0.362661,0.064501,2
3,Structured,Logistic,avg_cur_bal,structured,0.0,0.0,124
3,Structured,Logistic,bc_open_to_buy,structured,0.0,0.0,123
3,Structured,Logistic,bc_util,structured,0.0,0.0,121
3,Structured,Logistic,chargeoff_within_12_mths,structured,0.0,0.0,122
3,Structured,Logistic,collections_12_mths_ex_med,structured,0.0,0.0,120
3,Structured,Logistic,delinq_2yrs,structured,0.023092,0.004107,58
3,Structured,Logistic,delinq_amnt,structured,0.0,0.0,119
3,Structured,Logistic,dti,structured,0.035501,0.006314,43
3,Structured,Logistic,emp_length,structured,0.018336,0.003261,63
3,Structured,Logistic,inq_last_6mths,structured,0.230547,0.041004,6
3,Structured,Logistic,int_rate,structured,0.405727,0.07216,1
3,Structured,Logistic,loan_amnt,structured,0.038992,0.006935,40
3,Structured,Logistic,mo_sin_old_il_acct,structured,0.0,0.0,118
3,Structured,Logistic,mo_sin_old_rev_tl_op,structured,0.0,0.0,111
3,Structured,Logistic,mo_sin_rcnt_rev_tl_op,structured,0.0,0.0,112
3,Structured,Logistic,mo_sin_rcnt_tl,structured,0.0,0.0,113
3,Structured,Logistic,mort_acc,structured,0.0,0.0,114
3,Structured,Logistic,mths_since_last_delinq,structured,0.004636,0.000825,78
3,Structured,Logistic,mths_since_last_major_derog,structured,0.0,0.0,115
3,Structured,Logistic,mths_since_last_record,structured,0.275024,0.048914,4
3,Structured,Logistic,mths_since_recent_bc,structured,0.0,0.0,116
3,Structured,Logistic,mths_since_recent_bc_dlq,structured,0.0,0.0,104
3,Structured,Logistic,mths_since_recent_inq,structured,0.0,0.0,117
3,Structured,Logistic,mths_since_recent_revol_delinq,structured,0.0,0.0,108
3,Structured,Logistic,num_accts_ever_120_pd,structured,0.0,0.0,107
3,Structured,Logistic,num_actv_bc_tl,structured,0.0,0.0,110
3,Structured,Logistic,num_actv_rev_tl,structured,0.0,0.0,109
3,Structured,Logistic,num_bc_sats,structured,0.0,0.0,106
3,Structured,Logistic,num_bc_tl,structured,0.0,0.0,105
3,Structured,Logistic,num_il_tl,structured,0.0,0.0,95
3,Structured,Logistic,num_op_rev_tl,structured,0.0,0.0,96
3,Structured,Logistic,num_rev_accts,structured,0.0,0.0,97
3,Structured,Logistic,num_tl_120dpd_2m,structured,0.0,0.0,98
3,Structured,Logistic,num_tl_30dpd,structured,0.0,0.0,99
3,Structured,Logistic,num_tl_90g_dpd_24m,structured,0.0,0.0,100
3,Structured,Logistic,num_tl_op_past_12m,structured,0.0,0.0,101
3,Structured,Logistic,open_acc,structured,0.006811,0.001211,76
3,Structured,Logistic,pct_tl_nvr_dlq,structured,0.0,0.0,102
3,Structured,Logistic,percent_bc_gt_75,structured,0.0,0.0,93
3,Structured,Logistic,pub_rec,structured,0.147334,0.026204,12
3,Structured,Logistic,pub_rec_bankruptcies,structured,0.010612,0.001887,72
3,Structured,Logistic,revol_bal,structured,0.056505,0.01005,33
3,Structured,Logistic,revol_util,structured,0.149875,0.026656,10
3,Structured,Logistic,tax_liens,structured,0.0,0.0,103
3,Structured,Logistic,term,structured,0.313236,0.05571,3
3,Structured,Logistic,tot_coll_amt,structured,0.0,0.0,87
3,Structured,Logistic,tot_cur_bal,structured,0.0,0.0,88
3,Structured,Logistic,total_acc,structured,0.063008,0.011206,28
3,Structured,Logistic,total_bal_ex_mort,structured,0.0,0.0,89
3,Structured,Logistic,total_bc_limit,structured,0.0,0.0,90
3,Structured,Logistic,total_il_high_credit_limit,structured,0.0,0.0,92
3,Structured,Logistic,total_rev_hi_lim,structured,0.0,0.0,91
3,Structured,Logistic,fico_midpoint,structured,0.148508,0.026413,11
3,Structured,Logistic,credit_history_months,structured,0.104983,0.018672,14
3,Structured,Logistic,initial_list_status_w,structured,0.0,0.0,94
3,Structured,Logistic,addr_state_AL,structured,0.086145,0.015321,19
3,Structured,Logistic,addr_state_AR,structured,0.030672,0.005455,49
3,Structured,Logistic,addr_state_AZ,structured,0.051648,0.009186,34
3,Structured,Logistic,addr_state_CA,structured,0.019002,0.00338,61
3,Structured,Logistic,addr_state_CO,structured,0.014846,0.00264,68
3,Structured,Logistic,addr_state_CT,structured,0.075316,0.013395,26
3,Structured,Logistic,addr_state_DC,structured,0.171808,0.030557,9
3,Structured,Logistic,addr_state_DE,structured,0.016018,0.002849,66
3,Structured,Logistic,addr_state_FL,structured,0.025853,0.004598,56
